出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數,date
1150514,1770,信東生技股份有限公司,信東生技,－ ,07,桃園市介壽路22號,43211700,柯長崎,柯彥輝,柯彥輝,總經理,謝賢仁,03-3612131,19621009,19870314,新台幣                 10.0000元,3200000000,0,0,1,信東生技股份有限公司,03-3612131,桃園市桃園區介壽路二十二號,國富浩華聯合會計師事務所,邱繼盛,陳昭惠,　TBC　,"　　22, JIE-SHOU ROAD　　TAOYUAN TAIWAN, REPUBLIC OF CHINA",03-3670029,FEN@SINTONG.COM,　　WWW.SINTONG.COM,320000000,2026-05-15
1150514,1775,大東樹脂化學股份有限公司,大東樹脂,－ ,07,台中市西屯區工業區34路35號,51008069,廖光亮,廖光亮,李俊民,副總經理,唐定國,04-23587676,19731019,19901229,新台幣                 10.0000元,880000000,0,0,1,群益金鼎證券股份有限公司,02-2702-3999,台北市敦化南路二段九十七號地下二樓,安永聯合會計師事務所,羅文振,陳明宏,GRECO,"35,34th Road,Taichung Industrial Park,　Taichung,Taiwan　",04-23581485,cash@greco.com.tw,www.greco.com.tw,88000000,2026-05-15
1150514,1819,豐鼎光波奈米科技股份有限公司,豐鼎,－ ,14,台北市中山區林森北路554號5樓,89321602,鍾源淵,王克仁,王克仁,總經理,羅懿萍,02-66196611,19950208,20150420,新台幣                 10.0000元,335043550,0,0,1,統一綜合證券,02-27463797,台北市松山區東興路8號B1,資誠聯合會計師事務所,林雅慧,馮敏娟,Sunny Win,"5F., NO.554,Linsen N Rd.,Zhongshan DistrictTaipei City 104615 Taiwan",02-66196633,Financial@sunnywin.com.tw,www.sunnywin.com.tw,33504355,2026-05-15
1150514,2041,燁茂實業股份有限公司,燁茂實業,－ ,10,高雄市路竹區後鄉里順安路345號,76480628,許祺祥,許祺祥,許祺祥,總經理,蘇泳蓁,07-6962255,19840317,19910501,新台幣                 10.0000元,3261058840,62000000,0,1,燁茂實業(股)公司 財務處,07-6972864,高雄市路竹區後鄉里順安路345號,國富浩華聯合會計師事務所,蔡淑滿,黃鈴雯,　YM　,"No. 345, Shun'an Rd. Luzhu Dist.Kaohsiung City, Taiwan (R.O.C.)",07-6963879,anniesu@yiehmau.com.tw,http://www.e-united.com.tw/YMweb/index.htm,326105884,2026-05-15
1150514,2048,中龍鋼鐵股份有限公司,中龍鋼鐵,－ ,10,台中市龍井區龍昌路100號,84613756,梁乃文,洪正雄,洪正雄,總經理,吳孟君等五人,04-26306088,19931118,19951127,新台幣                 10.0000元,86125861230,5689600000,0,2,凱基證券股份有限公司,02-23892999,(10044)台北市重慶南路一段2號5樓,勤業眾信會計師事務所,郭麗園,劉承翰,DSC,　　　　,04-26306066,ds@dragonsteel.com.tw,www.dragonsteel.com.tw,8612586123,2026-05-15
1150514,2056,璋釔鋼鐵廠股份有限公司,璋釔鋼鐵,－ ,10,彰化縣伸港鄉新港路60之2號,59315006,雲宏裕,雲宏裕,鄭紹隆,助理副總經理,陳宗裕,04-7983100,19811229,19990525,新台幣                 10.0000元,1203640000,0,0,1,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段九十七號地下二樓,國富浩華聯合會計師事務所,邵朝彬,黃千真,　　CYS,"NO. 60-2, Hsin Kang Rd. Hsin Kang Hsiang,　　Chang Hua Hsien, Taiwan, R.O.C.",04-7983109,cys.acc@msa.hinet.net,http://www.changyee.com,120364000,2026-05-15
1150514,2068,優頻科技材料股份有限公司,優頻,－ ,20,桃園市觀音區廣興一路205巷36號,23929418,施志儒,張鈞傑,張鈞傑,總經理,邱乙真,(03)4833690,19901127,20131230,新台幣                 10.0000元,600680430,0,0,1,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,戴信維,張麗君,UP,"No. 36, Ln. 205, Guangxing 1st Rd., Guanyin Dist., Taoyuan CityTaoyuan County,328451 Taiwan R.O.C.",(03)4834193,spokesman@upplate.com,www.upplate.com,60068043,2026-05-15
1150514,2215,匯豐汽車股份有限公司,匯豐汽車,－ ,12,臺北市南港區成功路一段36巷20號5F,83446817,曾鑫城,蔡奇&#23791;,湯昆穆,協理,賴錫煌,02-2782-1111,19751023,19940912,新台幣                 10.0000元,3221815820,0,0,1,凱基證券股務代理部,02-2389-2999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,辛宥呈,黃國寧,FMC,"5Fl, NO.20, LANE 36, SEC. 1, CHENGGONG RD.TAIPEI, TAIWAN, 115, R.O.C.",02-2785-8661,fmcpr@30888.com.tw,www.fmc1975.com.tw,322181582,2026-05-15
1150514,2218,高都汽車股份有限公司,高都汽車,－ ,12,高雄市三民區民族一路558號,85961513,余榮輝,賴志偉,鍾宜璋,副總經理,邱朝勇,(07)385-0161,19831101,19970716,新台幣                 10.0000元,1108057500,22161150,0,1,高都汽車股份有限公司財務部,(07)385-0161,高雄市三民區民族一路558號,國富浩華聯合會計師事務所,謝仁耀,蔡淑滿,KDMOTOR　　,"NO.558  MIN  TSU  1  ROADKAOHSIUNG,TAIWAN,R.O.C.　　",(07)383-2446,http://www.toyota-kd.com.tw/newindex.html,http://www.toyota-kd.com.tw/newindex.html　　,110805750,2026-05-15
1150514,2219,鍾慶科技開發股份有限公司,鍾慶科技,－ ,05,雲林縣麥寮鄉興華村忠興路61號,64998780,鍾武宗,鍾武宗,廖順天,副總經理,朱淑梅,05-6937688,19810327,19971030,新台幣                 10.0000元,368000000,0,0,2,元大證券股份有限公司,02-25865859,台北市大安區敦化南路二段67號地下一樓,安侯建業聯合會計師事務所,陳燕慧,郭士華,COBRA KING,"NO61, CHUNG HSING RD., HSING-HWA VILLAGE, MAILIAU HSIANG,　　YUNLIN HSIEN, TAIWAN R.O.C.　　",05-6937488,findept@cobraking.com.tw,www.cobraking.com.tw　　,36800000,2026-05-15
1150514,2220,南都汽車股份有限公司,南都汽車,－ ,12,台南縣永康市中正南路214號3樓,86120567,詹南岩,陳宗豪,陳宗豪,總經理,王聖賢,06-2536366,19910606,19971122,新台幣                 10.0000元,625439180,0,0,1,南都汽車股份有限公司管理部,06-2536366,台南縣永康市中正南路214號3樓,南台聯合會計師事務所,丁澤祥,蔡玉琴,NAN  DU,214  CHUNG  CHENG  SOUTH  ROAD　　YUNGKANG  CITY  TAINAN  TAIWAN　　,06-2538349,https://www.nandumotor.com.tw/,https://www.nandumotor.com.tw/,62543918,2026-05-15
1150514,2222,桃苗汽車股份有限公司,桃苗汽車,－ ,12,桃園市中壢區中園路162號,22817885,余明光,陳俊哲,陳俊哲,總經理,陳惠旭,03-4611878,19880205,19980718,新台幣                 10.0000元,757678630,0,0,1,桃苗汽車股份有限公司,03-4611878,桃園市中壢區中園路162號,資誠聯合會計師事務所,李燕娜,吳偉豪,TAU MIAU,"NO.162 ZHONG YUAN RD.,ZHONG LI DIST., TAOYUAN CITY 320, TAIWAN",03-4522606,ACC@TOYOTA-TM.COM.TW,WWW.TOYOTA-TM.COM.TW,75767863,2026-05-15
1150514,2225,國都汽車股份有限公司,國都汽車,－ ,12,台北市北投區大業路2號8樓,22663848,黃南光,黃明顯,黃明顯,總經理,徐秀昌,28968011,19880226,19990706,新台幣                 10.0000元,869918040,0,0,1,亞東證券股份有限公司,77531699,新北市板橋區新站路１６號１３樓,資誠會計師事務所,林佳鴻,林瑟凱,KUOTU　　,"F8, NO.2, DAH YEH RD. PEITOUTAIPEI   TAIWAN   R.O.C",28958815,AA09016@toyota.com.tw,www.kuotu-motor.com.tw,86991804,2026-05-15
1150514,2226,中部汽車股份有限公司,中部汽車,－ ,12,台中市西屯區工業區工業二路二號,22819125,張於正,林權裕,張於正,董事長,林權裕,(04)23507899,19880311,19980516,新台幣                 10.0000元,750000000,15000000,0,1,亞東證券股份有限公司,(02)77531699,新北市板橋區新站路16號13樓,益新聯合會計師事務所,陳協銓,陳佳霞,CM　　,NO.2　2TH　ROAD.　INDUSTRIAL　PARK.　　TAICHUNG　TAIWAN　R.O.C.　,(04)23505321,ADFIN@toyota.com.tw,http://www.toyota-cm.com.tw　　,75000000,2026-05-15
1150514,2246,凱勝綠能股份有限公司,凱勝綠能,－ ,05,高雄市前鎮區一心二路128號8樓之1,53823551,孫正強,待補,孫正華,董事長特助,孫武仲,07-3315863,20120328,20170113,新台幣                 10.0000元,426130000,0,0,1,宏遠證券股份有限公司,02-23268818,10680 台北市大安區信義路四段236號3樓,聯捷聯合會計師事務所,邱雲超,邱烺民,KGET,"8F.-1, No. 128, Yixin 2nd Rd., Qianzhen Dist.,Kaohsiung City 806 , Taiwan (R.O.C.)",07-3316327,http://www.tw-kget.com/home/home05.html,www.kaison.com.tw,42613000,2026-05-15
1150514,2384,勝華科技股份有限公司,勝華科技,－ ,13,台中市潭子區建國路10號,22100398,無,林建男,陳春蓮,經理,無,04-25318899,19900426,20150708,新台幣                 10.0000元,20477784150,35686090,0,1,台新證券股務代理部,(02)2504-8125,104台北市建國北路一段96號地下1樓,安侯建業聯合會計師事務所,梅元貞,郭仰倫,WINTEK CORP.,"10,CHIEN-KUO ROAD, TANTZUTAICHUNG 427,TAIWAN, R.O.C.",04-25310868,無,WWW.WINTEK.COM.TW,2047778415,2026-05-15
1150514,2443,昶虹國際股份有限公司,昶虹,－ ,20,台北市中山區長春路368號4樓之一,97165506,陳清福,陳清福,葉明,經理,高士斐,02-2502-0788,19960912,19961101,新台幣                 10.0000元,1509090000,5222000,0,1,台新證券股務代理部,02-25048125,台北市建國北路一段96號B1,利安達平和聯合會計師事務所,吳明儀,林長燈,LEAD DATA,"4F.-1, No. 368, Changchun Rd., Zhongshan Dist.Taipei City , Taiwan (R.O.C.)",02-25165635,henry0910396586@gmail.com,WWW.LEADDATA.COM.TW,150909000,2026-05-15
1150514,2557,泛亞工程建設股份有限公司,泛亞工程,－ ,14,臺北市大安區忠孝東路四段二一九號七樓,11367406,姜振中,胡展豪,胡展豪,總經理,洪宗利,27717417~9,19651016,19921111,新台幣                 10.0000元,1487742400,0,0,1,中國信託商業銀行,66365566,臺北市重慶南路一段八十三號五樓,安侯建業聯合會計師事務所,池世欽,區耀軍,PAC　　,"7TH FLOOR,NO 219, SEC.4,CHUNG HSIAO EAST ROAD. TAIPEI, TAIWAN, R.O.C.　　　",27219148,namoamit@e-panasia.com,http://www.e-panasia.com　,148774240,2026-05-15
1150514,2568,世正開發股份有限公司,世正開發,－ ,14,台北市南港區三重路66號4樓,86386622,黃茂雄,游文杰,游文杰,總經理,無,26532688,19930209,19960514,新台幣                 10.0000元,3600290360,0,0,1,,,,資誠聯合會計師事務所,徐明釧,支秉鈞,C.D.C.,"4FI., No 66, San-Chung Road (NanKang Sogtware Park)　　Taipei 115, Taiwan, R.O.C",26530288,bryanyang@mail.centurydev.com.tw,http://www.centurydev.com.tw　　,360029036,2026-05-15
1150514,2579,鈺通營造工程股份有限公司,鈺通營造,－ ,14,嘉義市和平路319號,22298292,黃國芳,黃國芳,江雅玲,副理,陳冠蓁,05-2231036,19861113,19980925,新台幣                 10.0000元,253788000,0,0,1,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,廖鴻儒,王騰葦,Yuh-Tong　　,"Add: No. 319 Ho-Ping Rd.Chia-Yi  Taiwan, R,O,C,",05-2235572,yutong@ms15.hinet.net,yutong@ms15.hinet.net　　,25378800,2026-05-15
1150514,2599,樂揚建設股份有限公司,樂揚,－ ,14,10476台北市中山區民權東路三段37號13樓,84271110,段幼龍,鄒雪娥,鄒雪娥,總經理,施海萍,(02)27788255,19930517,20080428,新台幣                 10.0000元,985242030,0,0,1,兆豐證券股份有限公司,02-33930898,台北市忠孝東路2段95號1F,國富浩華聯合會計師事務所,林松樹,林金鳳,Le Young,"13F., No.37, Sec. 3, Minquan E. Rd., Zhongshan DistTaipei 104, Taiwan, R.O.C.",(02)27110017,stock@leyoung.com.tw,https://leyoung.com.tw/,98524203,2026-05-15
1150514,2619,新竹物流股份有限公司,新竹物流,－ ,15,新竹縣新豐鄉松柏村德昌街228號,46480100,許育瑞,李鈺祥,李鈺祥,總經理,張聰海,(02)2837-1122,19500215,19850816,新台幣                 10.0000元,2494931040,0,0,1,永豐金證券股份有限公司,(02)2381-6288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,吳麗冬,劉力維,HCT　,"NO.228,Dechang St.,Song Bo VillageSinfong Township Hsinchu County ,Taiwan",(02)2832-0869,liyush@hct.com.tw,www.hct.com.tw,249493104,2026-05-15
1150514,2621,立榮航空股份有限公司,立榮航空,－ ,15,臺北市中山區長安東路2段117號8樓,22958771,陳永裕,陳永裕,陳永裕,總經理,高德燕,02-25135533,19880806,19910725,新台幣                 10.0000元,3767837850,0,0,2,本公司股務,02-25004100,臺北市中山區民生東路2段166號2樓,勤業眾信聯合會計師事務所,張青霞,劉明賢,UNI AIR　　,"8F, No. 117, Chang-An E. Rd., Sec. 2Taipei 104, Taiwan　　　　",02-25132511,communication@uniair.com.tw,www.uniair.com.tw,376783785,2026-05-15
1150514,2711,凱撒大飯店股份有限公司,凱撒飯店,－ ,16,屏東縣恒春鎮墾丁路六號,12499670,皮金營,郭軒作,黃弘聖,總公司財務長,樊佳麟,08-8861888,19840619,19951116,新台幣                 10.0000元,585394700,0,0,2,中國信託商業銀行代理部,02-6636-5566,100台北市中正區重慶南路一段83號5樓,資誠聯合會計師事務所,黃金連,支秉鈞,CPHK,"6,KENTING  ROAD HENGCHUN TOWN,PINGTUNG HSIEN, TAIWAN, R.O.C.",08-8861818,finsec@caesarpark.com.tw,http://www.ceasarpark com.tw,58539470,2026-05-15
1150514,2759,咖碼股份有限公司,咖碼,－ ,16,台北市大安區安和路一段27號18樓,53353122,何炳霖,許建珠,許建珠,總經理,張瓊宜,02-27753385,20110629,20201231,新台幣                 10.0000元,162000000,0,0,2,群益金鼎證券股份有限公司,02-27035000,10601台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,謝明忠,呂宜真,CAMA COFFEE,"18.,NO.27,SEC.1,ANHE RD.DA-AN DIST.,TAIPEI CITY 10688,TAIWAN(R.O.C)",02-27752808,service@camacafe.com,https://www.camacafe.com,16200000,2026-05-15
1150514,2807,渣打國際商業銀行股份有限公司,渣打銀行,－ ,17,臺北市中山區遼寧街177號1樓及179號3~6、18樓,46479103,陳銘僑,游天立,游天立,總經理,陳功儒,(02)2716-6261,19480915,19820317,新台幣                 10.0000元,29105719760,0,0,2,元大證券股份有限公司,(02)2586-5859,臺北市大安區敦化南路2段67號地下一樓,安永聯合會計師事務所,林世寰,張正道,SCBTL,"18F, 3~6F, No.179 & 1F, No.177, Liaoning St.,Zhongshan Dist., Taipei City 104, Taiwan",-,Kungju.Chen@sc.com,www.standardchartered.com.tw,2910571976,2026-05-15
1150514,2809,京城商業銀行股份有限公司,京城銀,－ ,17,台南市西門路一段506號,68921101,歐陽子能,姜宏亮,尤其偉,副總經理,戴頌琪,06-2139171,19510711,19820303,新台幣                 10.0000元,11112342650,0,0,1,永豐金證券(股)公司股務代理部,02-23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,吳怡君,柯志賢,KTB,"506,Sec.1,Shi-Men RoadTainan,Taiwan,R.O.C.",06-2130895,csr@mail.ktb.com.tw,www.ktb.com.tw,1111234265,2026-05-15
1150514,2823,凱基人壽保險股份有限公司,凱基人壽,－ ,17,臺北市松山區敦化北路135號3、4、5、6、7樓,03434016,王銘陽,郭瑜玲,蘇錦隆,執行副總經理,蔡靜如,02-27196678,19630425,19870926,新台幣                 10.0000元,52184896720,0,0,2,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,林旺生,吳怡君,KGI Life,"3, 4, 5, 6, 7F., No.135, Dunhua North Road, Songshan Dist,Taipei City, Taiwan, R.O.C.",02-27136542,services@kgi.com,https://www.kgilife.com.tw,5218489672,2026-05-15
1150514,2833,台灣人壽保險股份有限公司,台灣人壽,－ ,17,台北市南港區經貿二路188號8樓,03557017,許舒博,莊中慶,葉(木百)宏,資深副總經理,莊中慶,(02)8170-9888,19471201,19940910,新台幣                 10.0000元,62267319530,3209468163,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路1段83號5樓,安侯建業聯合會計師事務所,蔡佩汝,陳俊光,Taiwan Life,"8F, NO.188, JINGMAO 2ND ROAD, NANGANG DIST.Taipei, Taiwan, R.O.C.",(02)2785-8300,service@taiwanlife.com,http://www.taiwanlife.com,6226731953,2026-05-15
1150514,2837,凱基商業銀行股份有限公司,凱基銀行,－ ,17,臺北市松山區敦化北路135號9樓、10樓、11樓及18樓,86517321,楊文鈞,林素真,盛嘉珍,資深副總經理,無,02-21759959,19920114,19920114,新台幣                 10.0000元,47036253780,4501324411,0,1,凱基證券股份有限公司股務代理部,02-23892999,10044台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,吳美慧,吳鈞麟,KGIB,"9F.,10F.,11F&18F., No. 135, Dunhua N. Rd., Songshan DistTaipei City, Taiwan",02-27199336,無,www.kgibank.com.tw,4703625378,2026-05-15
1150514,2848,華南產物保險股份有限公司,華南保,－ ,17,台北市忠孝東路四段560號5樓,03415101,(二+余)志佶,陳文智,林適祺,副總經理,許良賢,(02)2758-8418,19630411,19911120,新台幣                 10.0000元,2001386250,0,0,2,華南永昌綜合證券股份有限公司,(02)27186425,台北市民生東路四段54號4樓,勤業眾信會計師事務所,李穗青,吳怡君,SC,"5F, NO.560 Section 4, Chung Hsiao E. Rd.Taipei, Taiwan, Republic of China",(02)2758-7150,shihchi.lin@scins.com.tw,http://www.south-china.com.tw,200138625,2026-05-15
1150514,2858,中租迪和股份有限公司,中租迪和,－ ,20,台北市內湖區瑞光路362號8-12樓,05072925,陳鳳龍,侯明欽,廖英智,執行副總經理,陳文正,(02)87526388,19800623,20110721,新台幣                 10.0000元,53961807000,2034689072,0,1,群益金鼎證券股務代理部,(02)2702 3999,台北市敦化南路二段97號B2,安侯建業會計師事務所,郭柔蘭,陳宜君,　CFC　,"8-12F,362 Rueiguang Rd.Taipei , Taiwan,  R.O.C　　",(02)87526280,PRD@chailease.com.tw,www.chaileasefinance.com.tw,5396180700,2026-05-15
1150514,2863,泰安產物保險股份有限公司,泰安產物,－ ,17,台北市長春路145號,03336704,李松季,王修德,王修德,總經理,張文上,02-23819678,19610501,19920923,新台幣                 10.0000元,2974118920,0,0,2,泰安產物保險(股)公司,23819678,台北市長春路145號,勤業眾信聯合會計師事務所,陳重成,虞成全,TAIAN,"No. 145, Changchun RoadTaipei , Taiwan , R .O .C　　",02-21002958,H120@mail.taian.com.tw,https://www.taian.com.tw/,297411892,2026-05-15
1150514,2872,台灣票券金融股份有限公司,台灣票券,－ ,17,台北市大同區南京西路62號5樓,89396292,邱彥郎,陳健民,陳健民,總經理,黃天佑,(02)25167968,19950612,19960910,新台幣                 10.0000元,5161650000,0,0,2,國票綜合證券股份有限公司,(02)2528-8988,台北市松山區南京東路五段188號15樓,資誠聯合會計師事務所,紀淑梅,王昱欣,TFC,"5F, No.62,  Nanjing  W. Rd.,　　Taipei, 103014  Taiwan  R.O.C.",(02)25043544,tfc2872@etfc.com.tw,www.etfc.com.tw,516165000,2026-05-15
