出表日期,公司代號,公司名稱,公司地址,股東常(臨時)會,開會日期,開會地點,是否改選董監,聯絡電話,股務單位,股務單位電話,是否採電子投票,date
1150514,1568,倉佑,62154嘉義縣民雄鄉福樂村中山路18號,常會,1150526,本公司中山廠(嘉義縣民雄鄉福樂村中山路18號),否,05-2200888,凱基證券股份有限公司,02-23892999,強制,2026-05-15
1150514,1582,信錦,新北市中和區建康路168號9樓,常會,1150529,新北市新莊區雙鳳路75號6樓（牡丹心活動中心）,是,02-66215888,中國信託商業銀行代理部,02-66365566,強制,2026-05-15
1150514,1583,程泰,台中市西屯區協和里工業區五路十三號,常會,1150529,台中市西屯區科園路38號（中科分公司二樓會議室）,是,(04)2463-6000,群益金鼎證券股份有限公司,(02)2702-3999,強制,2026-05-15
1150514,1587,吉茂,(52861)彰化縣芳苑鄉後寮村工區路28號,常會,1150604,彰化縣芳苑鄉後寮村工區六路三號二樓會議室,否,(04)896-7892,宏遠證券股份有限公司,02-7719-8899,強制,2026-05-15
1150514,1589,永冠-KY,台北市內湖區新湖一路93號4樓,常會,1150630,台中市沙鹿區中山路658號(沙鹿區勞工服務中心),是,(02)2791-7198,群益金鼎證券(股)公司股務代理部,(02)2702-3999,強制,2026-05-15
1150514,1590,亞德客-KY,台北市中山區民生東路三段10號9樓,常會,1150513,台南市新市區看西路28號,否,(02)27197538,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-15
1150514,1597,直得,74145 台南市新市區大利一路3號,常會,1150527,台南市南部科學園區新市區南科3路26號2樓之1，南科公會大樓(南科商務會館),是,(06)505-5858,富邦綜合證券股份有限公司,(02)2361-1300,強制,2026-05-15
1150514,1598,岱宇,(104)台北市中山區松江路111號12樓,常會,1150525,彰化縣和美鎮全興工業區工一路一號(本公司總廠大會議室),是,(02)25152288,富邦證券股務代理部,(02)2361-1300,強制,2026-05-15
1150514,1603,華電,台北市中山區中山北路三段58號4樓,常會,1150624,桃園市新屋區頭洲里中山東路二段三六二號(本公司新屋廠),否,2599-3456,富邦綜合證券(股)公司股務代理部,(02)2361-1300,強制,2026-05-15
1150514,1604,聲寶,桃園市龜山區大華里頂湖26-3號,常會,1150616,桃園市龜山區大華里頂湖路19號 (本公司),是,03-3975151,元大證券股份有限公司,02-25865859,強制,2026-05-15
1150514,1605,華新,台北市信義區松智路1號25樓,常會,1150522,臺北市內湖區行善路168巷15號1樓多功能集會廳,是,(02)8726-2211,本公司股務聯辦室,(02)2790-5885,強制,2026-05-15
1150514,1608,華榮,高雄巿前金區中正四路170號,常會,1150617,高雄市仁武區高楠公路30號(本公司高楠工廠),是,07-2814161,本公司股務課,02-27717611,強制,2026-05-15
1150514,1609,大亞,台南市關廟區中山路二段249號,常會,1150522,本公司視聽會議室舉行(地址：台南市關廟區中山路二段249號),否,06-5953131,凱基證券股份有限公司,02-23892999,強制,2026-05-15
1150514,1611,中電,台北市行善路124號2樓,常會,1150526,臺北市大安區新生南路三段30號203會議室,否,(02)27191188,群益金鼎證券股份有限公司,02-2702-3999,強制,2026-05-15
1150514,1612,宏泰,桃園市328觀音區樹林里國建一路2號,常會,1150609,宏泰電工股份有限公司(桃園市觀音區樹林里國建一路2號4樓會議室),否,(02)27011000,福邦證券(股)公司,(02)2371-1658,強制,2026-05-15
1150514,1614,三洋電,台北市中山區松江路266號10F,常會,1150616,新北市泰山區貴鳳街35號（本公司泰山廠技術大樓7樓會議廳）,是,(02)25210251,華南永昌綜合證券股份有限公司,(02)2718-6425,強制,2026-05-15
1150514,1615,大山,雲林縣斗六市雲林路三段369號,常會,1150615,雲林縣斗六市西平路369號(本公司會議室),否,05-5222331,凱基證券股份有限公司,02-23892999,強制,2026-05-15
1150514,1616,億泰,台北市中正區仁愛路二段九十一巷一號一樓,常會,1150615,桃園市中壢區中大路170巷19-5號(新陶芳庭園餐廳),是,02-2321-8855,台新綜合證券股份有限公司,02-2504-8125,強制,2026-05-15
1150514,1617,榮星,台南市仁德區中正路三段231號,常會,1150616,臺南市仁德區仁德里文心路138號（仁德里活動中心）,否,06-2705211,中國信託商業銀行代理部,02-66365566,強制,2026-05-15
1150514,1618,合機,台北市中山區復興南路一段36之9號3樓,常會,1150525,桃園巿觀音區觀音工業區經建5路32號,否,02-23956603,康和綜合證券股份有限公司,02-87871888,強制,2026-05-15
1150514,1623,大東電,桃園市楊梅區梅獅路二段349巷3號,常會,1150617,桃園市龍潭區渴望路428號(渴望會館101會議室),否,03-4818138,凱基證券股份有限公司股務代理部,02-23892999,強制,2026-05-15
1150514,1626,艾美特-KY,台南市新忠路11號,常會,1150608,臺北市濟南路一段2-1號3樓3B會議室(臺大校友會館),否,8675527655988,中國信託商業銀行代理部,02- 6636 5566,強制,2026-05-15
1150514,1702,南僑,台北市延平北路四段100號,常會,1150526,台北市衡陽路51號6樓之6台北金融園區願景廳,否,(02)6619-3000,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-15
1150514,1707,葡萄王,桃園市平鎮區金陵路二段402號,常會,1150526,桃園市平鎮區金陵路二段402號(平鎮總公司),否,03-4572121,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-15
1150514,1708,東鹼,台北市敦化南路2段99號23樓,常會,1150520,宜蘭縣蘇澳鎮新城一路120號,否,27047272,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-15
1150514,1709,和益,台北市萬華區柳州街80號7樓,常會,1150611,台北市松江路350號9樓901會議室(台北市進出口商業同業公會松江大樓),是,02-25071234,華南永昌綜合證券股務代理部,02-2718-6425,強制,2026-05-15
1150514,1710,東聯,台北市復興北路101號13樓,常會,1150519,台北市杭州南路一段24號5樓（集思交通部國際會議中心集會堂）,否,02-27193333,亞東證券,02-77531699,強制,2026-05-15
1150514,1711,永光,台北市敦化南路二段77號5~6樓,常會,1150528,台北市大安區信義路四段74巷11號1樓(中華電信研究院軟體大樓),否,(02)27066006,兆豐證券股務代理部,02-33930898,強制,2026-05-15
1150514,1712,興農,臺中市大肚區南榮路101號1樓,常會,1150526,台中長榮桂冠酒店（台中市西屯區台灣大道二段666號）,是,04-26933841,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-15
1150514,1713,國化,台北市忠孝東路四段320號12樓,常會,1150624,台北市忠孝東路4段320號12樓本公司會議室,是,(02)27811161,兆豐證券(股)公司股務代理部,(02)33930898,強制,2026-05-15
1150514,1714,和桐,高雄市仁武區竹後里竹工二巷1號,常會,1150527,新北市五股區中興路1段6號1樓,是,89769268,和桐化學股份有限公司,89769289,強制,2026-05-15
1150514,1717,長興,高雄市三民區建工路578號,常會,1150626,高雄市路竹區後鄉里長興路22號(本公司路竹廠員工活動中心),否,07-3838181,統一綜合證券股份有限公司,02-27463797,強制,2026-05-15
1150514,1718,中纖,高雄市大社區經建路8號,常會,1150611,台北市中山區松江路350號11樓（第1會議室）,否,02-23937111,本公司股務課,02-23937111,強制,2026-05-15
1150514,1720,生達,台南市新營區土庫里土庫6-20號,常會,1150512,台南市新營區開元路154號,否,(06)636-1516,台新綜合證券(股)公司股務代理部,0225048125,強制,2026-05-15
1150514,1721,三晃,台中市西區中興街229號5樓,常會,1150616,台中市大里區仁美路139號(大里廠研發大樓),否,(04)23215616,永豐金證券股份有限公司,02-23816288,強制,2026-05-15
1150514,1722,台肥,台北市南港區經貿一路170號17樓,常會,1150527,台北市南港區經貿二路1號4樓401會議室(南港國際展覽館1館),否,25422231,福邦證券股份有限公司股務代理部,02-23711658,強制,2026-05-15
1150514,1723,中碳,高雄市前鎮區成功二路88號25樓,常會,1150526,高雄市前鎮區中山二路5號3樓(高雄商務會議中心),否,(07)3383515,群益金鼎證券股份有限公司,(02)2703-5000,強制,2026-05-15
1150514,1725,元禎,台北市民生東路四段五十四號三樓之三,常會,1150520,台北市民生東路4段54號4樓會議室,否,(02)27172222,華南永昌綜合證券(股)股務代理部,02-27186425,強制,2026-05-15
1150514,1726,永記,高雄市小港區沿海三路26、28號,常會,1150529,高雄市小港區沿海三路26號 本公司國際會議廳,是,07-8713181,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-15
1150514,1727,中華化,桃園市觀音區樹林里工業五路15號,常會,1150529,桃園市觀音區工業五路15號,否,03-4761266,永豐金證券股份有限公司,02-23816288,強制,2026-05-15
1150514,1730,花仙子,台北市大同區承德路三段230號13樓,常會,1150529,台北市大同區大龍街275號(孔廟劇院),否,2592-2860,中國信託商業銀行,(02)66365566,強制,2026-05-15
1150514,1731,美吾華,台北市復興北路167號5樓,常會,1150610,桃園市楊梅區獅二路十號三樓,是,02-2713-6621,福邦證券股份有限公司,02-2371-1658,強制,2026-05-15
1150514,1732,毛寶,新竹縣湖口鄉實踐路19號,常會,1150611,新竹縣竹北市縣政八街77號1樓(新竹縣工業會),是,(02)8976-2277,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-15
1150514,1733,五鼎,新竹科學園區新竹巿力行五路七號,常會,1150522,新竹市科學園區力行五路七號(本公司),否,03-5641952,台新綜合證券(股)公司股務代理部,02-25048125,強制,2026-05-15
1150514,1734,杏輝,宜蘭縣冬山鄉中山村中山路八十四號,常會,1150616,宜蘭縣冬山鄉中山村新寮路九十五號(職業訓練中心),否,(03)958-1101,永豐金證券(股)公司股務代理部,(02)2381-6288,強制,2026-05-15
1150514,1735,日勝化,南投市南崗工業區工業南二路七號,常會,1150527,南投市工業南二路7號(日勝化工股份有限公司),否,049-2255357,凱基證券股份有限公司,02-23148800,強制,2026-05-15
1150514,1736,喬山,台中市大雅區東大路二段999號,常會,1150624,台中市大雅區東大路二段999號(本公司B1視聽教室),是,04-25667100,台新證券股務代理部,02-25048125,強制,2026-05-15
1150514,1737,臺鹽,台南市南區健康路一段297號,常會,1150624,台南市南區健康路一段297號(總公司大禮堂),否,06-2160688,中國信託商業銀行代理部,02-66365566,強制,2026-05-15
1150514,1752,南光,台南市新化區中山路1001號,常會,1150528,台南市新化區中山路1001號(本公司綜合製劑大樓地下室大會議室),是,06-5984121,富邦綜合證券(股)公司股務代理部,02-23611300,強制,2026-05-15
1150514,1760,寶齡富錦,台北市南港區園區街3號16F(F棟),常會,1150525,台北市南港區三重路19-10號2樓(南港軟體工業園區A棟2樓國際會議中心 ),否,02-26558218,統一綜合證券(股)公司股務代理部,(02)2746-3797,強制,2026-05-15
1150514,1762,中化生,新北市樹林區東興街一號,常會,1150528,新北市樹林區東興街１號(本公司1樓),否,86843318,元大證券股份有限公司股務代理部,25865859,強制,2026-05-15
1150514,1773,勝一,高雄市永安區永工一路5號,常會,1150520,高雄市永安區永工一路5號(本公司),是,07-6219171,台新綜合證券(股)公司股務代理部,02-2504-8125,強制,2026-05-15
1150514,1776,展宇,新竹縣湖口鄉鳳凰村光復路71號,常會,1150527,新竹縣總公會(新竹縣竹北市縣政八街77號3樓),否,03-5978899,兆豐證券股份有限公司,02-33930898,強制,2026-05-15
1150514,1783,和康生,桃園市龜山區科技一路88號,常會,1150611,本公司會議室(桃園市龜山區科技一路88號三樓),否,03-3287222,元大證券股份有限公司,02-25865859,強制,2026-05-15
1150514,1786,科妍,(806011)高雄市前鎮區南一路1號,常會,1150629,高雄市前鎮區復興四路12號 (高雄軟體科技園區南區綜合大樓A棟中庭交誼廳),是,07-8232258,宏遠證券股份有限公司,02-2326-8818,強制,2026-05-15
1150514,1789,神隆,南部科學園區台南市善化區南科八路一號,常會,1150527,台灣神隆股份有限公司所在地 (南部科學園區台南市善化區南科八路一號),否,06-5052888,統一綜合證券股份有限公司,02-27463797,強制,2026-05-15
1150514,1795,美時,臺北市信義區松仁路277號17樓,常會,1150616,南投縣南投市文獻路2號（經濟部中臺灣創新園區B134訓練教室）,否,02-27005908,中國信託商業銀行(股)公司代理部,02-66365566,強制,2026-05-15
1150514,1802,台玻,台北市松山區南京東路三段261號台玻大樓11樓,常會,1150612,台北市內湖區堤頂大道2段207號1樓,否,(02)2713-0333,台灣玻璃工業公司 股務部,27130333#1326,強制,2026-05-15
1150514,1805,寶徠,台北市內湖區新湖一路303號4樓,常會,1150626,台北市內湖區洲子街55號6樓(長虹新世紀企業總部大樓6樓),是,02-27915688,群益金鼎證券(股)公司股務代理部,02-27023999,強制,2026-05-15
1150514,1806,冠軍,苗栗縣竹南鎮大埔里竹篙厝200-7號,常會,1150617,苗栗縣竹南鎮大埔里13鄰竹篙厝200-7號,否,037-583775,永豐金證券(股)公司股務代理部,02-23816288,--,2026-05-15
1150514,1808,潤隆,台北市中山區樂群二路267號8樓,常會,1150609,台北市中山區植福路8號(大直典華飯店光影廳),否,02-8501-5696,群益金鼎證券(股)公司股務代理部,02-2702-3999,強制,2026-05-15
1150514,1809,中釉,新竹縣竹東鎮中興路四段一三六號,常會,1150623,新竹縣竹東鎮中興路四段136號(本公司B1員工餐廳),是,(03)582-4128,福邦證券股份有限公司,(02)23711658,強制,2026-05-15
1150514,1810,和成,台北市內湖區行善路398號1樓,常會,1150527,桃園市八德區大發里後庄街135號(和成三廠三樓禮堂),否,(02)27925511,群益金鼎證券股份有限公司,02-27023999,強制,2026-05-15
1150514,1817,凱撒衛,新北市三重區興德路111-8號7樓,常會,1150526,新北市三重區光復路一段67號（珍豪大飯店會議廳）,否,02-8512-3712,福邦證券股份有限公司股務代理部,(02)2371-1658,強制,2026-05-15
1150514,1903,士紙,台北市士林區福德路31號,常會,1150605,台北市士林區至善路二段266巷32號(青青食尚花園會館),是,(02)28811111,元大證券股份有限公司股務代理部,(02)2586-5859,強制,2026-05-15
1150514,1904,正隆,板橋區民生路一段一號,常會,1150529,新北市板橋區民生路一段一號地下一樓（正隆麗池國際會議廳）,否,02-22225131,本公司財務部股務課,02-22225131,強制,2026-05-15
1150514,1905,華紙,台北市重慶南路二段51號,常會,1150616,台北市杭州南路一段24號集思交通部國際會議中心3樓國際會議廳,否,(02)2396-2998,永豐金證券(股)公司股務代理部,(02)23816288,強制,2026-05-15
1150514,1906,寶隆,雲林縣斗六市十三北路25號,常會,1150526,雲林縣斗六市萬年路809號（溪洲國小視聽教室）,否,02-5581-1777,元大證券股份有限公司,02-2586-5859,強制,2026-05-15
