出表日期,公司代號,公司名稱,股東常(臨時)會日期-常或臨時,股東常(臨時)會日期-日期,是否選任董監事,董監事選任方式,是否採候選人提名制選任董監事,採候選人提名制選任董監事相關公告-提名受理期間,提名受理處所,候選人類別,候選人姓名,是否當選,date
1150514,1409,新纖,常會,1150528,是,累積投票制,是,1150130~1150209,新光合成纖維股份有限公司董事會祕書室(台北市大安區仁愛路三段136號5樓),董事,劉榮基,,2026-05-15
1150514,1409,新纖,常會,1150528,是,累積投票制,是,1150130~1150209,新光合成纖維股份有限公司董事會祕書室(台北市大安區仁愛路三段136號5樓),獨立董事,邱賢德,,2026-05-15
1150514,1409,新纖,常會,1150528,是,累積投票制,是,1150130~1150209,新光合成纖維股份有限公司董事會祕書室(台北市大安區仁愛路三段136號5樓),獨立董事,林輝煌,,2026-05-15
1150514,1409,新纖,常會,1150528,是,累積投票制,是,1150130~1150209,新光合成纖維股份有限公司董事會祕書室(台北市大安區仁愛路三段136號5樓),獨立董事,蔡永欽,,2026-05-15
1150514,1409,新纖,常會,1150528,是,累積投票制,是,1150130~1150209,新光合成纖維股份有限公司董事會祕書室(台北市大安區仁愛路三段136號5樓),獨立董事,王錦燕,,2026-05-15
1150514,1410,南染,常會,1150611,否,累積投票制,,,,,,,2026-05-15
1150514,1413,宏洲,常會,1150522,否,累積投票制,,,,,,,2026-05-15
1150514,1414,東和,常會,1150615,否,累積投票制,,,,,,,2026-05-15
1150514,1416,廣豐,常會,1150522,否,累積投票制,,,,,,,2026-05-15
1150514,1417,嘉裕,常會,1150522,是,累積投票制,是,1150306~1150316,本公司財會部(地址：106台北市大安區仁愛路四段25號7樓),董事,陳陞,,2026-05-15
1150514,1417,嘉裕,常會,1150522,是,累積投票制,是,1150306~1150316,本公司財會部(地址：106台北市大安區仁愛路四段25號7樓),董事,蕭孟芬,,2026-05-15
1150514,1417,嘉裕,常會,1150522,是,累積投票制,是,1150306~1150316,本公司財會部(地址：106台北市大安區仁愛路四段25號7樓),董事,楊詠薇,,2026-05-15
1150514,1417,嘉裕,常會,1150522,是,累積投票制,是,1150306~1150316,本公司財會部(地址：106台北市大安區仁愛路四段25號7樓),董事,陳盈璋,,2026-05-15
1150514,1417,嘉裕,常會,1150522,是,累積投票制,是,1150306~1150316,本公司財會部(地址：106台北市大安區仁愛路四段25號7樓),獨立董事,張敏蕾,,2026-05-15
1150514,1417,嘉裕,常會,1150522,是,累積投票制,是,1150306~1150316,本公司財會部(地址：106台北市大安區仁愛路四段25號7樓),獨立董事,呂衛青,,2026-05-15
1150514,1417,嘉裕,常會,1150522,是,累積投票制,是,1150306~1150316,本公司財會部(地址：106台北市大安區仁愛路四段25號7樓),獨立董事,劉宏恩,,2026-05-15
1150514,1418,東華,常會,1150608,否,累積投票制,,,,,,,2026-05-15
1150514,1419,新紡,常會,1150612,是,累積投票制,是,1150402~1150414,新光紡織股份有限公司管理部（台北市中山北路二段44號15樓）,董事,吳昕恩,,2026-05-15
1150514,1419,新紡,常會,1150612,是,累積投票制,是,1150402~1150414,新光紡織股份有限公司管理部（台北市中山北路二段44號15樓）,董事,張淑娣,,2026-05-15
1150514,1419,新紡,常會,1150612,是,累積投票制,是,1150402~1150414,新光紡織股份有限公司管理部（台北市中山北路二段44號15樓）,董事,吳昕紘,,2026-05-15
1150514,1419,新紡,常會,1150612,是,累積投票制,是,1150402~1150414,新光紡織股份有限公司管理部（台北市中山北路二段44號15樓）,董事,財團法人吳東進基金會,,2026-05-15
1150514,1419,新紡,常會,1150612,是,累積投票制,是,1150402~1150414,新光紡織股份有限公司管理部（台北市中山北路二段44號15樓）,獨立董事,何承育,,2026-05-15
1150514,1419,新紡,常會,1150612,是,累積投票制,是,1150402~1150414,新光紡織股份有限公司管理部（台北市中山北路二段44號15樓）,獨立董事,陳思超,,2026-05-15
1150514,1419,新紡,常會,1150612,是,累積投票制,是,1150402~1150414,新光紡織股份有限公司管理部（台北市中山北路二段44號15樓）,獨立董事,王茂榮,,2026-05-15
1150514,1423,利華,常會,1150618,否,累積投票制,,,,,,,2026-05-15
1150514,1432,大魯閣,常會,1150528,否,累積投票制,,,,,,,2026-05-15
1150514,1434,福懋,常會,1150626,是,累積投票制,是,1150420~1150429,本公司股務組(114030台北市內湖區南京東路六段380號10樓，電話:02-27189898)。,董事,王文淵,,2026-05-15
1150514,1434,福懋,常會,1150626,是,累積投票制,是,1150420~1150429,本公司股務組(114030台北市內湖區南京東路六段380號10樓，電話:02-27189898)。,董事,洪福源,,2026-05-15
1150514,1434,福懋,常會,1150626,是,累積投票制,是,1150420~1150429,本公司股務組(114030台北市內湖區南京東路六段380號10樓，電話:02-27189898)。,董事,李敏章,,2026-05-15
1150514,1434,福懋,常會,1150626,是,累積投票制,是,1150420~1150429,本公司股務組(114030台北市內湖區南京東路六段380號10樓，電話:02-27189898)。,董事,李建寬,,2026-05-15
1150514,1434,福懋,常會,1150626,是,累積投票制,是,1150420~1150429,本公司股務組(114030台北市內湖區南京東路六段380號10樓，電話:02-27189898)。,董事,吳立仁,,2026-05-15
1150514,1434,福懋,常會,1150626,是,累積投票制,是,1150420~1150429,本公司股務組(114030台北市內湖區南京東路六段380號10樓，電話:02-27189898)。,董事,謝明德,,2026-05-15
1150514,1434,福懋,常會,1150626,是,累積投票制,是,1150420~1150429,本公司股務組(114030台北市內湖區南京東路六段380號10樓，電話:02-27189898)。,獨立董事,林聖忠,,2026-05-15
1150514,1434,福懋,常會,1150626,是,累積投票制,是,1150420~1150429,本公司股務組(114030台北市內湖區南京東路六段380號10樓，電話:02-27189898)。,獨立董事,郭年雄,,2026-05-15
1150514,1434,福懋,常會,1150626,是,累積投票制,是,1150420~1150429,本公司股務組(114030台北市內湖區南京東路六段380號10樓，電話:02-27189898)。,獨立董事,郭家琦,,2026-05-15
1150514,1435,中福,常會,1150618,否,累積投票制,,,,,,,2026-05-15
1150514,1436,華友聯,常會,1150527,是,累積投票制,是,1150320~1150330,華友聯開發股份有限公司管理部股務課（地址：830-009高雄市鳳山區文龍路85號11樓，電話：07-7801381）,董事,周幼偉,,2026-05-15
1150514,1437,勤益控,常會,1150609,是,累積投票制,是,1150327~1150407,勤益投資控股股份有限公司會計部(台北市忠孝東路四段320號九樓）。,董事,顧立楷,,2026-05-15
1150514,1437,勤益控,常會,1150609,是,累積投票制,是,1150327~1150407,勤益投資控股股份有限公司會計部(台北市忠孝東路四段320號九樓）。,董事,曹先進,,2026-05-15
1150514,1437,勤益控,常會,1150609,是,累積投票制,是,1150327~1150407,勤益投資控股股份有限公司會計部(台北市忠孝東路四段320號九樓）。,董事,洪裕勝,,2026-05-15
1150514,1437,勤益控,常會,1150609,是,累積投票制,是,1150327~1150407,勤益投資控股股份有限公司會計部(台北市忠孝東路四段320號九樓）。,獨立董事,馮昌國,,2026-05-15
1150514,1437,勤益控,常會,1150609,是,累積投票制,是,1150327~1150407,勤益投資控股股份有限公司會計部(台北市忠孝東路四段320號九樓）。,獨立董事,江宗儒,,2026-05-15
1150514,1437,勤益控,常會,1150609,是,累積投票制,是,1150327~1150407,勤益投資控股股份有限公司會計部(台北市忠孝東路四段320號九樓）。,獨立董事,林桂光,,2026-05-15
1150514,1437,勤益控,常會,1150609,是,累積投票制,是,1150327~1150407,勤益投資控股股份有限公司會計部(台北市忠孝東路四段320號九樓）。,獨立董事,張君浩,,2026-05-15
1150514,1438,三地開發,常會,1150625,否,累積投票制,,,,,,,2026-05-15
1150514,1439,雋揚,常會,1150617,是,累積投票制,是,1150410~1150420,雋揚國際股份有限公司財務會計部(臺北巿南港區經貿一路170號11樓),獨立董事,邱福枝,,2026-05-15
1150514,1440,南紡,常會,1150526,否,累積投票制,,,,,,,2026-05-15
1150514,1441,大東,常會,1150604,是,累積投票制,是,1150329~1150408,大東紡織股份有限公司財務部(台北市南京東路三段346號3樓 ),董事,財團法人台中市私立永煌教育基金會,,2026-05-15
1150514,1441,大東,常會,1150604,是,累積投票制,是,1150329~1150408,大東紡織股份有限公司財務部(台北市南京東路三段346號3樓 ),董事,陳修忠,,2026-05-15
1150514,1441,大東,常會,1150604,是,累積投票制,是,1150329~1150408,大東紡織股份有限公司財務部(台北市南京東路三段346號3樓 ),董事,陳建州,,2026-05-15
1150514,1441,大東,常會,1150604,是,累積投票制,是,1150329~1150408,大東紡織股份有限公司財務部(台北市南京東路三段346號3樓 ),獨立董事,林政毅,,2026-05-15
1150514,1441,大東,常會,1150604,是,累積投票制,是,1150329~1150408,大東紡織股份有限公司財務部(台北市南京東路三段346號3樓 ),獨立董事,陳曜銘,,2026-05-15
1150514,1441,大東,常會,1150604,是,累積投票制,是,1150329~1150408,大東紡織股份有限公司財務部(台北市南京東路三段346號3樓 ),獨立董事,蔡宜芬,,2026-05-15
1150514,1441,大東,常會,1150604,是,累積投票制,是,1150329~1150408,大東紡織股份有限公司財務部(台北市南京東路三段346號3樓 ),獨立董事,林建平,,2026-05-15
1150514,1442,名軒,常會,1150527,否,累積投票制,,,,,,,2026-05-15
1150514,1443,立益物流,常會,1150609,否,累積投票制,,,,,,,2026-05-15
1150514,1444,力麗,常會,1150609,否,累積投票制,,,,,,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),董事,李欣璘,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),董事,曾慶華,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),董事,陳曜銘,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),董事,楊任凱,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),董事,李麗生,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),董事,葉佳弘,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),董事,尤淳平,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),獨立董事,葉乙昌,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),獨立董事,邱智瑋,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),獨立董事,蔡聖裕,,2026-05-15
1150514,1445,大宇,常會,1150601,是,累積投票制,是,1150328~1150407,大宇紡織股份有限公司管理部(地址:台北市西寧北路62-5號7樓),獨立董事,楊儒樵,,2026-05-15
1150514,1446,宏和,常會,1150605,否,累積投票制,,,,,,,2026-05-15
1150514,1447,力鵬,常會,1150609,否,累積投票制,,,,,,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),董事,翁茂隆,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),董事,翁榮泉,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),董事,丁勇志,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),董事,翁偉智,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),董事,翁榮志,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),董事,翁偉翔,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),董事,陳俊宏,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),董事,翁全輝,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),獨立董事,郭南江,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),獨立董事,曾瑛琦,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),獨立董事,王新民,,2026-05-15
1150514,1449,佳和,常會,1150624,是,累積投票制,是,1150410~1150420,佳和實業股份有限公司財會部(台南市官田區工業路11號),獨立董事,戴佐敏,,2026-05-15
1150514,1451,年興,常會,1150616,是,累積投票制,是,1150411~1150421,年興紡織股份有限公司 財務部 (114台北市內湖區內湖路一段306號13樓),董事,陳威翰,,2026-05-15
1150514,1451,年興,常會,1150616,是,累積投票制,是,1150411~1150421,年興紡織股份有限公司 財務部 (114台北市內湖區內湖路一段306號13樓),董事,蔡樹軒,,2026-05-15
1150514,1451,年興,常會,1150616,是,累積投票制,是,1150411~1150421,年興紡織股份有限公司 財務部 (114台北市內湖區內湖路一段306號13樓),董事,陳仁洲,,2026-05-15
1150514,1451,年興,常會,1150616,是,累積投票制,是,1150411~1150421,年興紡織股份有限公司 財務部 (114台北市內湖區內湖路一段306號13樓),董事,周泰源,,2026-05-15
1150514,1451,年興,常會,1150616,是,累積投票制,是,1150411~1150421,年興紡織股份有限公司 財務部 (114台北市內湖區內湖路一段306號13樓),董事,陳玟辰,,2026-05-15
1150514,1451,年興,常會,1150616,是,累積投票制,是,1150411~1150421,年興紡織股份有限公司 財務部 (114台北市內湖區內湖路一段306號13樓),董事,劉恩孜,,2026-05-15
1150514,1451,年興,常會,1150616,是,累積投票制,是,1150411~1150421,年興紡織股份有限公司 財務部 (114台北市內湖區內湖路一段306號13樓),獨立董事,楊矗烽,,2026-05-15
