出表日期,報告年度,公司代號,公司名稱,重大事件之風險管理政策,與使用關鍵材料相關的風險管理之描述,date
1150513,113,1321,大洋,N/A,N/A,2026-05-17
1150513,113,1326,台化,N/A,N/A,2026-05-17
1150513,113,1338,廣華-KY,訂立風險與機遇應對措施控制程序 ,持續尋找更多種類之替代性原物料，降低對於環境之衝撃,2026-05-17
1150513,113,1339,昭輝,N/A,N/A,2026-05-17
1150513,113,1340,勝悅-KY,"勝悅依循 TCFD 指引之內容，建立氣候相關風險管理程序，管理流程依序為（1）完成氣候風
險清單、（2）排序風險重大性、（3）結果與呈報、（4）因應策略與對外揭露等四步驟，將氣候
風險鑑別與評估納入企業風險管理流程，由各單位自行查核及流程改善，將企業風險管理之執
行與各部門日常作業程序及公司營業目標結合，確保風險管理方案有效性。目前以能源使用強
度、年度溫室氣體排放強度作為初步衡量指標，後續將依據 GHG Protocol 建立完整盤查體系。","本公司致力於發展關鍵核心技術，所有產品均符合國際安規標準與國際環保規範。為保障客戶
隱私，除了與客戶簽訂相關技術和研發保密協定之外，另為提供客戶多元的反應資訊管道，客
戶除了可直接以電子郵件反應給專屬業務員之外，也可透過網路商務平台，提供訂單出貨明細
與相關裝船文件等資訊。",2026-05-17
1150513,113,1342,八貫,本公司訂有內部控制制度，每年評估相關風險，制定年度稽核計畫，以降低並預防任何可能的風險。,N/A,2026-05-17
1150513,113,1409,新纖,"公司以系統性方法檢視業務風險，針對關鍵作業或高衝擊事件，進行危害鑑別與風險評估，制定應對措施。主責單位篩選重要風險項
目，配合年度計劃，訂定可追蹤的領先指標與對應措施，並設定檢核頻率，指派主辦與協辦人員負責執行。各部門亦擬定指標異常時
的處置對策，提升風險應變能力。",N/A,2026-05-17
1150513,113,1413,宏洲,本公司參照臺灣證券交易所『上市上櫃公司風險管理實務守則』相關規定訂定本公司之風險管理實務守則，以強化風險管理制度。本公司之風險管理實務守則總共分為六個章節共30條條文，內容涵蓋總則、風險管理政策與程序之審查與施行、風險管理組織架構與職責、風險管理程序、風險報導與揭露、附則。本公司第十九屆第三次董事會(111/11/3日)通過「風險管理實務守則」，並訂定有「風險管理政策」。,宏洲公司在風險事項鑑別主要透過每年12月實施內控自行評估時，依照風險管理制度發放『風險評估表』給部門主管以上填寫，透過考量明年度經營目標的逹成及最新國內外經營環境的變化，鑑別出影響明年度目標逹成的風險(可能性、重大性及衝擊大小)，並擬定對策，確保經營目標的逹成。本公司風險報告書每年一次定期向董事會提出報告，113年風險報告書於113年3月7日經審計委員會及董事會通過。(114年風險報告書於114年3月5日經審計委員會及董事會通過),2026-05-17
1150513,113,1414,東和,N/A,N/A,2026-05-17
1150513,113,1417,嘉裕,N/A,N/A,2026-05-17
1150513,113,1418,東華,N/A,N/A,2026-05-17
1150513,113,1419,新紡,N/A,N/A,2026-05-17
1150513,113,1423,利華,N/A,N/A,2026-05-17
1150513,113,1432,大魯閣,N/A,N/A,2026-05-17
1150513,113,1435,中福,N/A,N/A,2026-05-17
1150513,113,1436,華友聯,N/A,N/A,2026-05-17
1150513,113,1439,雋揚,N/A,N/A,2026-05-17
1150513,113,1440,南紡,N/A,N/A,2026-05-17
1150513,113,1441,大東,"本公司已訂定「重大災害或緊急事件處理通報辦法」，設有專責小組負責應變處理。針對重大事件，建立分層分級的管理制度，以有效掌握與控管各類風險，進一步提升員工安全，並降低公司可能面臨的財務損失。
2024年客戶要求原料去中化, 尚無因此失去訂單, 但對未來接單有風險",已經開始搜尋中國以外來源供應商,2026-05-17
1150513,113,1442,名軒,N/A,N/A,2026-05-17
1150513,113,1443,立益物流,N/A,N/A,2026-05-17
1150513,113,1445,大宇,大宇紡織依據內部稽核準則強化風險管理體系，各項風險先由相關業務單位或負責人進行初步識別、評估及管控，並於每年年底進行自我評估，確保風險防範措施的設計與執行有效，後由各部門定期展開相互審查及內部稽核人員進行定期或不定期的查核。，最終將風險管理成果將提交董事會審議。藉由多層次的防範措施及全員參與機制，確保風險能夠得到有效衡量與管理。,"智慧財產權管理
大宇紡織致力於創新技術與循環經濟的推動，除設有專責的研究發展部門持續進行產品研發外，亦導入數位化ERP管理系統，以提升營運效率與管理精準度。在智慧財產管理方面，公司已建立完善制度，持續辦理專利與商標之定期展延，並強化營業秘密之保護機制，確保創新成果與關鍵技術的安全性。
在營業秘密管理層面，公司制定明確的內控規範與作業措施，包括：
1.	技術資料保密義務：員工於在職期間及到職前所接觸之一切技術或資料，皆應嚴格保密，禁止未經授權之使用或洩漏；並於離職或經公司要求返還資料時，須立即繳回所有技術資料，並不得保留任何形式之副本。

2.	機密文件管理制度：所有涉及專利、營運活動或技術性之文件，均依據公司機密文件管理規定辦理，禁止擅自攜帶外出、轉借或出示予第三人。文件應妥善保管，若需調閱，必須詳實記錄摘要、用途並依核決權限辦理申請。",2026-05-17
1150513,113,1449,佳和,N/A,N/A,2026-05-17
1150513,113,1451,年興,N/A,N/A,2026-05-17
1150513,113,1454,台富,詳如本公司年報第93頁,N/A,2026-05-17
1150513,113,1455,集盛,N/A,N/A,2026-05-17
1150513,113,1456,怡華,"怡華實業為確實掌握當前關鍵氣候機會與風險，三大工作小組每年定期蒐整國際ESG相關趨勢、產業及特定倡議之風險機會議題，並定期召集永續發展工作小組；由工作小組向各相關部門單位蒐整年度因應氣候風險情況，並透過訪談各氣候議題相關單位對議題之衝擊程度與發生可能性
看法，以彙整並鑑別怡華實業年度關鍵氣候風險與機會，並將結果向上提報永續發展委員會，由董事會進行決議與訂定相關策略。",N/A,2026-05-17
1150513,113,1457,宜進,本公司參照臺灣證券交易所『上市上櫃公司風險管理實務守則』相關規定訂定本公司之風險管理實務守則，以強化風險管理制度。本公司之風險管理實務守則總共分為六個章節共30條條文，內容涵蓋總則、風險管理政策與程序之審查與施行、風險管理組織架構與職責、風險管理程序、風險報導與揭露、附則。本公司111年第五次董事會(111/11/9日)通過「風險管理實務守則」，並訂定有「風險管理政策」,宜進公司(含子公司)在風險事項鑑別主要透過每年12月實施內控自行評估時，依照風險管理制度發放『風險評估表』給部門主管以上填寫，透過考量明年度經營目標的逹成及最新國內外經營環境的變化，鑑別出影響明年度目標逹成的風險(可能性、重大性及衝擊大小)，並擬定對策，確保經營目標的逹成。本公司風險報告書每年一次定期向董事會提出報告，113年度風險報告書於113年3月12日經審計委員會及董事會通過。(114年風險報告書於114年3月13日經審計委員會及董事會通過),2026-05-17
1150513,113,1459,聯發,N/A,N/A,2026-05-17
1150513,113,1460,宏遠,本公司於111年11月8日經董事會通過訂定「風險管理政策」，若遇有突發性之新增重大風險發生時，致可能對公司產生重大影響之改變，則應成立相關應變小組以即時回應處理各種風險狀況，並與內外部相關利害關係人溝通，確保遵循法令規定及將潛在損失與衝擊降至最低。,N/A,2026-05-17
1150513,113,1465,偉全,N/A,N/A,2026-05-17
1150513,113,1468,昶和,N/A,N/A,2026-05-17
1150513,113,1470,大統新創,N/A,N/A,2026-05-17
1150513,113,1474,弘裕,弘裕企業為強化公司治理、提升營運穩健性與永續發展，於2024年制定「風險管理政策與程序」，並已於2024年5月10日經審計委員會及董事會審議通過。,N/A,2026-05-17
1150513,113,1475,業旺,N/A,N/A,2026-05-17
1150513,113,1504,東元,N/A,N/A,2026-05-17
1150513,113,1512,瑞利,N/A,N/A,2026-05-17
1150513,113,1513,中興電,N/A,N/A,2026-05-17
1150513,113,1514,亞力,N/A,N/A,2026-05-17
1150513,113,1515,力山,N/A,N/A,2026-05-17
1150513,113,1516,川飛,N/A,N/A,2026-05-17
1150513,113,1519,華城,"公司根據國際風險管理系統ISO 31000之精神與架構，編制風險管理系統持續維持運作，並制定風險管理相關標準書，依照PDCA管理循環協助公司進行風險管理。
",N/A,2026-05-17
1150513,113,1526,日馳,N/A,N/A,2026-05-17
1150513,113,1527,鑽全,N/A,N/A,2026-05-17
1150513,113,1530,亞崴,N/A,N/A,2026-05-17
1150513,113,1531,高林股,N/A,N/A,2026-05-17
1150513,113,1532,勤美,N/A,N/A,2026-05-17
1150513,113,1533,車王電,請參閱本公司年報第142-143頁,採購部亦建立AVL(Approve Vender List)清單，掌握相關市場訊息與供應來源，對關鍵零組件均已考量納入第二供應商(Second Source)之開發與認證，確保原供應商發生異常造成無法交貨時仍可及時調整供應鏈，即時供貨確保整體生產體系之正常運作。,2026-05-17
1150513,113,1535,中宇,本公司企業永續發展委員會依據永續報告書之重大性原則進行與公司營運相關之環境、社會及公司治理議題之風險評估，並訂定「風險管理政策與程序」以作為風險管理之最高指導原則並定期向董事會報告風險狀況；本公司透過重大性分析流程鑑別出利害關係人之高關注度之議題並針對各項風險擬定重大風險及因應策略，風險管理範疇涵蓋「營運風險」、「財務風險」、「資安風險」、「危害風險」、「法遵風險」等之管理，以有效辨識、衡量及控制本公司之各項風險，將因業務活動所產生的風險控制在可接受的範圍。,N/A,2026-05-17
1150513,113,1536,和大,N/A,N/A,2026-05-17
1150513,113,1537,廣隆,N/A,N/A,2026-05-17
1150513,113,1538,正峰,N/A,N/A,2026-05-17
