出表日期,證券商代號,證券商名稱,開業日,地址,電話,date
1150515,703T,致和-自營,871207,台北市南京東路五段188號4F,0227485556,2026-05-15
1150515,7791,國票-台東,810601,台東縣台東市更生路560號2樓及3樓,089-321789,2026-05-15
1150515,7792,國票-北投,830216,台北市北投區北投路2段13號2樓,02-28969268,2026-05-15
1150515,7795,國票-南港,861006,台北市南港區興中路12巷25號地下1樓,02-26535757,2026-05-15
1150515,7797,國票-中正,861016,高雄市前金區中正四路213號1樓,07-2166166,2026-05-15
1150515,7798,國票-內壢,870207,桃園市中壢區興農路125號3樓,03-4618688,2026-05-15
1150515,779D,國票-台南,860816,臺南市成功路114號5樓,06-2203979,2026-05-15
1150515,779E,國票-南崁,870526,桃園市蘆竹區中正路二九五號三樓之一及三樓之二,03-3115688,2026-05-15
1150515,779G,國票-新莊,871014,新北市新莊區中華路1段16號地下1層,02-29923888,2026-05-15
1150515,779H,國票-嘉義,870902,嘉義市垂楊路508號3、4樓,05-2162888,2026-05-15
1150515,779J,國票-北高雄,871008,高雄市左營區立文路77號2樓,07-5581777,2026-05-15
1150515,779P,國票-九鼎,871230,台中市北屯路二四五號一樓、二四五之一號一、二樓,04-22321688,2026-05-15
1150515,779T,國票-自營,890911,台北市中山區樂群三路126號4樓及132號4樓,02-25288988,2026-05-15
1150515,779V,國票-天祥,911021,高雄市三民區天祥一路148號,07-3477111,2026-05-15
1150515,779W,國票-彰化,911021,彰化縣彰化市華山路47號2樓,04-7638888,2026-05-15
1150515,779X,國票-中和,910415,新北市中和區信義街43號3樓,02-29467777,2026-05-15
1150515,779Z,國票-安和,910415,台北市大安區信義路四段382號3樓及4樓,02-27557999,2026-05-15
1150515,779b,國票-國際證券,1030915,台北市中山區樂群三路126號4樓及132號4樓,(02)25288988,2026-05-15
1150515,779c,國票-敦北法人,911021,臺北市松山區南京東路三段346號2樓,02-27760606,2026-05-15
1150515,779e,國票-南科,911021,台南市新市區復興路1-1號2樓,06-5890128,2026-05-15
1150515,779j,國票-和平,911021,高雄市苓雅區和平一路87號1樓,07-7711111,2026-05-15
1150515,779m,國票-中港,911021,臺中市西區臺灣大道二段16號5樓,04-22069988,2026-05-15
1150515,779n,國票-南京,980406,台北市松山區南京東路五段188號15樓部分,(02)25287799,2026-05-15
1150515,779r,國票-桃園,980406,桃園市桃園區中正路133號5樓,(03)338-1123,2026-05-15
1150515,779u,國票-長城,980406,台北市大安區仁愛路四段376號 4 樓,(02)27008999,2026-05-15
1150515,779v,國票-台中,980406,臺中市西屯區市政北一路1號7樓,(04)22553232,2026-05-15
1150515,779z,國票-博愛,980406,臺北市博愛路 38 號 2 樓,(02)23899988,2026-05-15
1150515,8151,台新-建北,1060828,台北市中山區建國北路2段17號3樓,02-25160222,2026-05-15
1150515,8152,台新-新莊,1060828,新北市新莊區頭前路172號2樓,02-22062828,2026-05-15
1150515,8156,台新-三民,1060828,高雄市三民區九如一路502號6樓之2,07-3871166,2026-05-15
1150515,8157,台新-左楠,1060828,高雄市楠梓區軍校路800號3F,07-3643767,2026-05-15
1150515,8158,台新-松江,1060828,台北市中山區松江路122號3樓,02-25371188,2026-05-15
1150515,8159,台新-台南,1060828,台南市西門路2段389號3樓,06-2218988,2026-05-15
1150515,815A,台新-高雄,990510,高雄市中山二路260號三樓之一,(07)537-5589,2026-05-15
1150515,815B,台新-台中,991129,台中市東興路二段187號3樓,(04)24755000,2026-05-15
1150515,815H,台新-屏東,1060828,屏東縣屏東市廣東路107號2~4樓,08-722-3377,2026-05-15
1150515,815S,台新-中壢,1060828,桃園市中壢區延平路368號3樓,03-2805759,2026-05-15
1150515,815T,台新-自營,981217,,02-2326-8898,2026-05-15
1150515,815Y,台新-新營,1060828,台南市新營區中山路115號4樓之1,06-6356100,2026-05-15
1150515,815Z,台新-國際證券,1071119,免設,02-23268898,2026-05-15
1150515,8381,安泰-大發,860726,高雄市大寮區力行路105號,07-7819121,2026-05-15
1150515,8382,安泰-楠梓,860801,高雄市楠梓區興楠路285號1樓,07-3528866,2026-05-15
1150515,8451,康和-延平,840829,台北市南京西路406號5樓,02-25567222,2026-05-15
1150515,8455,康和-台中,811016,台中市北區中清路一段100號8樓之1,04-22015988,2026-05-15
1150515,8456,康和-新竹,860517,新竹市四維路130號2樓之1,03-5255678,2026-05-15
1150515,8458,康和-台南,850409,臺南市永福路2段154號4樓(部分),06-2203371,2026-05-15
1150515,8459,康和-嘉義,830502,嘉義市興業西路123號2樓,05-2851100,2026-05-15
1150515,845A,康和-內湖,860702,台北市內湖區成功路3段174巷8號2樓,02-27925858,2026-05-15
1150515,845B,康和-永和,860731,新北市永和區中正路312號2樓、314號2樓,2-86685858,2026-05-15
1150515,845D,康和-板橋,870720,新北市板橋區三民路1段210號3樓,02-89611788,2026-05-15
1150515,845E,康和-澎湖,891202,澎湖縣馬公市大仁街9號2樓,06-9268858,2026-05-15
1150515,845F,康和-仁愛,891027,台北市仁愛路4段85號5樓,02-27511212,2026-05-15
1150515,845J,康和-高雄,831101,高雄市新興區中正三路55號17樓之1、2,07-2276688,2026-05-15
1150515,845R,康和-石牌,901002,台北市北投區裕民六路121號1、2樓,02-28253188,2026-05-15
1150515,845S,康和-南崁,901002,桃園市蘆竹區中正路90號3樓,03-3119388,2026-05-15
1150515,845T,康和-自營,791204,台北市信義區基隆路1段176號9樓部分、14樓部分,02-87871888,2026-05-15
1150515,845U,康和-台北,900702,台北市松山區復興北路143號3樓,02-27190123,2026-05-15
1150515,845X,康和-屏東,1010511,屏東市中正路123號5樓部分,08-7349999,2026-05-15
1150515,845Y,康和-國際證券,1030612,台北市基隆路一段176號B1,02-87871888,2026-05-15
1150515,8492,京城-嘉義,1110801,嘉義市西區林森西路175號2樓,05-228-991,2026-05-15
1150515,8561,新光-台中,970714,台中市西區民權路318號,04-23029828,2026-05-15
1150515,8562,新光-高雄,980708,高雄市前金區中正四路151號及151號2樓部分,07-2692188,2026-05-15
1150515,8563,新光-新竹,981203,新竹縣竹北市光明六路東1段238號、自強六街2號2樓之1,03-6673228,2026-05-15
1150515,8564,新光-台南,1000914,台南市東區東門路2段262號,06-2901288,2026-05-15
1150515,8565,新光-桃園,1040211,桃園市桃園區民生路105號1.2樓,03-3315888,2026-05-15
1150515,856T,新光-自營,961112,,02-23118181,2026-05-15
1150515,8581,聯邦-高雄,1150504,高雄市苓雅區光華一路206號3樓之1,07-2262118,2026-05-15
1150515,8582,聯邦-嘉義,1150504,嘉義市東區中山路285之1號5樓1、5樓2,05-2232121,2026-05-15
1150515,8583,聯邦-忠孝,1150504,台北市大安區忠孝東路四段205巷7弄8號,02-27710999,2026-05-15
1150515,8584,聯邦-雙和,1150504,新北市永和區中正路222號2樓,02-29483668,2026-05-15
1150515,8585,聯邦-三重,1150504,新北市三重區重新路3段10號4樓,02-29792299,2026-05-15
1150515,8586,聯邦-大業,1150504,桃園市桃園區大業路1段388號3樓,03-3579739,2026-05-15
1150515,8587,聯邦-興中,1150504,臺中市南區復興路1段406號3樓,04-22613636,2026-05-15
1150515,8588,聯邦-台南,1150504,臺南市北區西門路4段271號8樓之7,06-2603298,2026-05-15
1150515,8711,陽信-石牌,900608,台北市北投區石牌路1段88號3樓部分,02-28288585,2026-05-15
1150515,8713,陽信-高雄,1110712,高雄市三民區大順二路41號2樓,07-3929756,2026-05-15
1150515,8714,陽信-台南,1130520,台南市安平區中華西路二段359號5樓,(06)2988669,2026-05-15
1150515,8715,陽信-台中,1140815,台中市大里區國光路二段696、698、700號三樓,(04)24816688,2026-05-15
1150515,8841,玉山-雙和,910808,新北市永和區保生路1號16樓之1,02-8923-1313,2026-05-15
1150515,8842,玉山-新莊,911128,新北市新莊區思源路332巷1號3樓,02-29981313,2026-05-15
1150515,8843,玉山-高雄,911230,高雄市苓雅區四維四路22-2號6樓,07-397-1313,2026-05-15
1150515,8846,玉山-板橋,920923,新北市板橋區中山路1段67號8樓,02-29519913,2026-05-15
1150515,8847,玉山-台南,940221,臺南市東區崇學路108號3樓,06-2699913,2026-05-15
1150515,8848,玉山-嘉義,920630,嘉義市中山路497號2、3樓,05-2169913,2026-05-15
1150515,8849,玉山-景美,920630,臺北市文山區景中街1號2樓,02-83691313,2026-05-15
1150515,884A,玉山-士林,950309,臺北市士林區中正路266、266之1、266之2號3樓,02-2833-1313,2026-05-15
1150515,884B,玉山-台中,940803,臺中市西屯區市政路386號17樓之6、之7、之8,04-22589913,2026-05-15
1150515,884C,玉山-信義,970901,台北市信義區基隆路二段51號三樓之9,02-27651313,2026-05-15
1150515,884D,玉山-左營,980818,高雄市左營區明誠二路491號2樓,07-5586613,2026-05-15
1150515,884E,玉山-城中,920630,台北市武昌街1段77號3樓,02-23821313,2026-05-15
1150515,884F,玉山-桃園,981223,桃園市桃園區信光路125號3樓,03-3366813,2026-05-15
1150515,884H,玉山-新竹,991224,新竹市光復路一段569號3樓,03-6669913,2026-05-15
1150515,884J,玉山-大里,1000829,臺中市大里區國光路二段407號3樓,(04)24079813,2026-05-15
1150515,884L,玉山-國際證券,1031218,臺北市松山區民生東路3段156號2樓,(02)55561313,2026-05-15
1150515,884M,玉山-數位,1100412,台北市中正區武昌街一段77號4樓,02-23700013,2026-05-15
1150515,884T,玉山-自營,891120,,02-55561313,2026-05-15
1150515,8881,國泰-高雄,950303,高雄市新興區中正三路55號9樓之2,07-2285888,2026-05-15
1150515,8882,國泰-台中,960625,台中市西區臺灣大道二段573號11樓部分,04-37013888,2026-05-15
1150515,8883,國泰-松江,991217,無,02-2181-2888,2026-05-15
1150515,8884,國泰-台南,1010524,臺南市民生路一段62號3樓部分,(06)2259666,2026-05-15
1150515,8885,國泰-桃園,1010604,無設營業廳,(03)3567866,2026-05-15
1150515,8886,國泰-新莊,1010530,無設營業廳,(02)22015666,2026-05-15
1150515,8887,國泰-忠孝,1010528,無設營業廳,(02)77117888,2026-05-15
1150515,8888,國泰-敦南,1060703,台北市敦化南路二段218號5樓之1,02-77326889,2026-05-15
1150515,888A,國泰-館前,930813,台北市中正區重慶南路一段57號2樓,02-23310025,2026-05-15
1150515,888C,國泰-永和簡易,1150318,新北市永和區福和路389號6樓之2,02-77050109,2026-05-15
1150515,888D,國泰-左營簡易,1150420,高雄市左營區博愛二路366號22樓之3、22樓之5,07-9739700,2026-05-15
1150515,888K,國泰-板橋,930813,新北市板橋區三民路1段216號4樓部分,02-89643888,2026-05-15
1150515,888N,國泰-新竹,1140325,新竹縣竹北市光明五街210號2樓,03-6223688,2026-05-15
1150515,888Q,國泰-國際證券,1030808,無,02-77123892,2026-05-15
1150515,888T,國泰-自營,930813,,23269888,2026-05-15
1150515,896T,香港上海匯豐-自營,951003,,02-27228458,2026-05-15
1150515,9101,群益金鼎-敦南,1000503,臺北市敦化南路2段97號地下之2,02-27052888,2026-05-15
1150515,9103,群益金鼎-松山,921110,台北市南京東路4段130號11樓、11樓之1,02-25708889,2026-05-15
1150515,9105,群益金鼎-高盛,891226,高雄市前鎮區一心二路252號3樓,07-3309966,2026-05-15
1150515,9108,群益金鼎-海山,891226,新北市板橋區東門街30之2號3樓之1,02-29699977,2026-05-15
1150515,910D,群益金鼎-市府,940103,台北市信義區忠孝東路五段293號3樓（部分）,(02)27512288,2026-05-15
1150515,910T,群益金鼎-自營,781012,,02-87898888,2026-05-15
1150515,9131,群益金鼎-民權,1000503,臺中市民權路91號4、5樓,04-22208822,2026-05-15
1150515,9134,群益金鼎-開元,1000503,臺南市開元路280號3樓之1~2、4樓之1~2,06-2348899,2026-05-15
1150515,9135,群益金鼎-東大,1000503,新竹市東大路1段118號3樓,03-5317777,2026-05-15
1150515,9136,群益金鼎-西松,1000503,臺北市南京東路5段213號3樓,02-27683388,2026-05-15
1150515,9137,群益金鼎-士林,1000503,臺北市中正路118-1號地下1樓、1樓,02-28380567,2026-05-15
1150515,9138,群益金鼎-中港,1000503,臺中市梧棲區大仁路二段369號1、2樓,04-26577599,2026-05-15
1150515,913D,群益金鼎-潭子,1000503,臺中市潭子區興華一路418號,04-25362345,2026-05-15
1150515,913E,群益金鼎-基隆,1000503,基隆市仁二路255號8樓,02-24221212,2026-05-15
1150515,913H,群益金鼎-屏東,1000503,屏東縣屏東市永福路9號3樓,08-7339602,2026-05-15
1150515,913I,群益金鼎-萬華,1000503,臺北市萬華區桂林路31號2樓,02-23751399,2026-05-15
1150515,913N,群益金鼎-土城,1000503,新北市土城區明德路2段47號1樓、2樓,02-22625988,2026-05-15
1150515,913R,群益金鼎-北高雄,1000503,高雄市鼓山區明華路317號3樓,07-5559933,2026-05-15
1150515,913U,群益金鼎-崇德,1000503,臺中市崇德路2段416號地下1樓-1,04-22468899,2026-05-15
1150515,913Y,群益金鼎-館前,1000503,臺北市中正區重慶南路一段77號8樓,02-23615678,2026-05-15
1150515,913g,群益金鼎-三重,1000503,新北市三重區正義南路91、93、95、97、99號1樓,02-29734388,2026-05-15
1150515,9183,群益金鼎-高雄,800605,高雄市河東路165號1樓(部分)、2樓,07-2150077,2026-05-15
1150515,9184,群益金鼎-台中,811114,台中市忠明南路40號1、2樓、42號地下1樓,04-23200088,2026-05-15
1150515,9185,群益金鼎-台南,830709,台南市中西區民生路2段76號3樓(部份)及3樓之1,06-2252588,2026-05-15
1150515,9186,群益金鼎-新竹,840708,新竹市北大路307號 8樓之1、8樓之2、8樓之3、8樓之4,03-5237777,2026-05-15
1150515,9187,群益金鼎-彰化,840706,彰化縣彰化市民生路279號7樓,04-7250888,2026-05-15
1150515,9188,群益金鼎-三民,840715,高雄市三民區大昌二路80號1樓(含夾層)、2樓及2樓之2,07-3952588,2026-05-15
1150515,9189,群益金鼎-桃園,841005,桃園市桃園區成功路1段32號4樓(部分),03-3377555,2026-05-15
1150515,918A,群益金鼎-中壢,841005,桃園市中壢區中山路88號3樓,03-4278699,2026-05-15
1150515,918B,群益金鼎-板橋,850513,新北市板橋區三民路1段216號3樓(部分),02-89518089,2026-05-15
1150515,918C,群益金鼎-古亭,1000503,臺北市中正區南昌路2段85號1、2樓,02-23279288,2026-05-15
1150515,918D,群益金鼎-東門,860324,台南市北門路1段97號4樓,06-2290077,2026-05-15
1150515,918E,群益金鼎-南京,1000503,臺北市南京東路2段71號9樓,02-25427088,2026-05-15
1150515,918F,群益金鼎-新店,860801,新北巿新店區中正路190號8樓,02-29121818,2026-05-15
1150515,918G,群益金鼎-新莊,860802,新北市新莊區中平路379號3樓,02-89918899,2026-05-15
1150515,918H,群益金鼎-中山,861018,台北市中山區林森北路372號6樓,02-21002798,2026-05-15
1150515,918J,群益金鼎-永和,830301,新北市永和區福和路353號2樓,02-29207777,2026-05-15
1150515,918K,群益金鼎-東湖,870707,臺北市內湖區成功路5段460號8樓之1,02-26333988,2026-05-15
1150515,918L,群益金鼎-建成,870805,台中市東區建成路735號3樓,04-22830099,2026-05-15
1150515,918M,群益金鼎-嘉義,860714,嘉義市垂楊路87 號1樓,05-2258666,2026-05-15
1150515,918P,群益金鼎-天母,890515,台北市中山北路7段18號3樓之1、之2,02-28767388,2026-05-15
1150515,918W,群益金鼎-忠孝,1000503,台北市忠孝東路4段87號15樓,02-27771077,2026-05-15
1150515,918X,群益金鼎-台北,920519,台北市重慶北路1段30號4樓,02-25561133,2026-05-15
1150515,918c,群益金鼎-鳳山,911111,高雄市前鎮區永豐路8號1、2樓及10號1、2樓,07-7101288,2026-05-15
1150515,918d,群益金鼎-內湖,920317,台北市內湖區成功路4段50號6樓,02-27911999,2026-05-15
1150515,918e,群益金鼎-大安,930216,臺北市大安區忠孝東路4段169號2樓、2樓之1,02-27730899,2026-05-15
1150515,918g,群益金鼎-大甲,901231,台中市大甲區蔣公路295號2樓,04-26882828,2026-05-15
1150515,918i,群益金鼎-竹南,891226,苗栗縣竹南鎮民族街87號5樓,037-478345,2026-05-15
1150515,918s,群益金鼎-丹鳳,930929,新北市新莊區富國路16號1樓、2樓,02-29082388,2026-05-15
1150515,918u,群益金鼎-瑞豐,911111,高雄市苓雅區三多一路174號2樓,07-7211828,2026-05-15
1150515,918x,群益金鼎-延平,920901,臺北市大同區延平北路2段96號4樓,02-25553888,2026-05-15
1150515,918z,群益金鼎-宜蘭,940103,宜蘭縣宜蘭市舊城南路50號5樓,03-9331999,2026-05-15
1150515,9199,群益金鼎-國際證券,1030526,台北市松山區民生東路3段156號11樓之6部分,02-87898888,2026-05-15
1150515,9202,凱基-中港,981221,臺中市臺灣大道1段728號8樓,04-22019588,2026-05-15
1150515,9204,凱基-台中,981221,台中市民族路50號5樓,04-22278011,2026-05-15
1150515,9205,凱基-三重,981221,新北市三重區正義北路206號、208號3、4樓,02-29838833,2026-05-15
1150515,9206,凱基-高雄,981221,高雄市中正二路74號5樓,(07)222-3211,2026-05-15
1150515,9207,凱基-永和,981221,新北市永和區中正路63、65號6樓,(02)22324567,2026-05-15
1150515,9208,凱基-桃園,981221,桃園市桃園區成功路1段32號14樓,(03)3336622,2026-05-15
1150515,9209,凱基-岡山,981221,高雄市岡山區岡山路101號1、2樓,076233600,2026-05-15
